187,359.93,573.50,2,1407.66,1005.47

188,412.07,549.28,2,1394.89,996.35

189,413.43,528.90,2,1381.80,987.00

190,108.78,465.89,2,1367.21,976.58

191,-188.21,367.77,2,1350.16,964.40

192,-316.64,265.11,2,1330.58,950.42

193,-318.41,177.58,2,1308.95,934.96

194,-360.28,96.90,2,1285.48,918.20

195,-496.21,7.94,2,1259.99,899.99

196,-459.93,-62.24,2,1236.54,883.24

197,-258.72,-91.71,2,1214.37,867.41

198,-159.70,-101.91,2,1192.94,852.10

199,-244.88,-123.36,2,1172.53,837.52

200,-426.72,-168.86,2,1153.81,824.15

208,-71.32,-154.23,2,1135.05,810.75

209,-19.11,-133.96,2,1116.10,797.22

210,218.57,-81.08,2,1096.05,782.89

211,168.48,-43.65,2,1075.35,768.11

212,155.33,-13.80,2,1054.23,753.02

213,-35.56,-17.07,2,1033.63,738.30

214,23.24,-11.02,2,1013.26,723.76

215,209.73,22.09,2,993.61,709.72

216,243.14,55.25,2,975.29,696.64

217,105.56,62.80,2,957.54,683.96

218,-128.94,34.04,2,939.34,670.96

219,-97.21,14.35,2,920.96,657.83

220,-6.71,11.19,2,902.85,644.90

221,-76.47,-1.96,2,884.85,632.04

222,-117.26,-19.25,2,867.69,619.78

223,-178.56,-43.15,2,851.55,608.25

224,-166.93,-61.72,2,836.24,597.32

225,-186.27,-80.40,2,821.77,586.98

226,-226.61,-102.33,2,808.20,577.29

227,-200.03,-116.99,2,795.31,568.08

228,-250.10,-136.95,2,783.24,559.46

229,-344.09,-168.02,2,772.28,551.63

230,-442.88,-209.25,2,762.69,544.78

231,-473.88,-248.95,2,754.41,538.87

232,-475.04,-282.86,2,747.24,533.75

233,-475.60,-311.77,2,741.03,529.31

234,-483.70,-337.56,2,735.66,525.47

235,-448.58,-354.22,2,730.86,522.05

236,-464.97,-370.83,2,726.63,519.02

237,-446.04,-382.11,2,722.80,516.28

238,-423.58,-388.33,2,719.21,513.72

239,-418.23,-392.82,2,715.83,511.31

240,-317.38,-381.50,2,712.19,508.71

241,54.62,-316.08,2,706.80,504.86

242,323.55,-220.14,2,698.83,499.16

243,383.54,-129.59,2,688.48,491.77

244,627.77,-15.98,2,675.16,482.26

245,1286.83,179.44,2,666.68,476.20

246,1932.74,442.43,2,665.73,475.52

247,2983.95,823.66,2,675.48,482.49

248,4844.79,1426.83,3,701.92,501.37

249,6389.56,2171.24,3,748.68,534.77

250,6812.81,2867.48,3,814.00,581.43

258,7014.51,3489.53,3,895.42,639.59

259,4066.74,3576.11,3,977.64,698.32

260,2941.66,3480.94,3,1055.56,753.97

